review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R39614M0NJG36X,4,1,1,N,Y
R20099IQLK2YIN,4,3,3,N,Y
RRSB0LTYHUCV6,4,0,0,N,Y
R13AV9TCFO3P3P,5,0,0,N,Y
R1UQBWDHXQTVBF,5,0,0,N,Y
R3IIWJ0PE4MQJX,5,0,0,N,Y
RAVNPIK4OLZV6,5,0,0,N,Y
R139H054UR7W9V,4,0,1,N,Y
R7UG0Y3BHOD0C,5,1,1,N,Y
R1Y2CXWBNMA7JB,5,0,0,N,Y
R1M04G1IJSY7IF,3,12,13,N,Y
RE89PMYG24QHU,1,0,1,N,Y
R1CS7MKW4UWVB,5,0,0,N,Y
R2NLL7ISMM5QYQ,4,89,94,N,Y
R17E3EBESW1BH3,5,0,0,N,Y
RS14HQH4JX2VK,3,0,0,N,Y
R2TSZUO04JWK4D,2,0,1,N,Y
R3KXO1Q9CY0B8D,5,1,1,N,N
R1NGMLLX4E6Y3R,5,0,0,N,N
R311TL87ECSAH5,5,0,0,N,Y
R1GLDUHFT6VHQ1,5,0,0,N,Y
R2PWJ3P1X7TOUA,3,0,0,N,Y
R3SKSNRDT970Q7,3,12,14,N,N
R25HVLO0RH1U9O,4,0,0,N,Y
RW8AXB9CL08NU,5,7,10,N,Y
R1UJP6VB3TLS6P,5,0,0,N,Y
R23JNMKOW16TIJ,3,0,0,N,Y
R2XUZIBPN36ENZ,5,0,0,N,Y
R4C0KO302F52,3,3,3,N,Y
R336QTROFB6IY,5,0,0,N,Y
R3FAFI6Q0YL37W,1,30,35,N,Y
R35ENBACZNSZDG,2,0,1,N,Y
R1GYLEQEC1JAI,4,0,0,N,Y
R2UIAQJFGP1PS5,3,0,0,N,Y
R3J45FFWSVEBNF,5,0,0,N,Y
R3PBI5KN4VFIT0,5,0,0,N,N
R1P4KINJZCWKRQ,5,1,1,N,Y
R16D0G8Z0XULLB,4,1,1,N,Y
R13AYERNURC0U3,5,0,0,N,Y
R28OO4367CW0IO,5,4,4,N,Y
R3I2SOLEKWK6L9,1,9,10,N,Y
R28JSNKQ1CMLTO,5,0,0,N,Y
R2XZMELNNQT8ML,5,0,1,N,N
R1Q1UW3N2TS4P1,1,0,1,N,Y
R3CQN4FEDHHZTV,5,0,0,N,Y
RZAGK399HER1Z,5,1,1,N,Y
RT9ZGJ5PIT1OO,1,1,1,N,Y
R3GVYXFOLDRZAB,5,0,0,N,Y
R1S0ST8OH6JWTZ,4,1,1,N,Y
RDJ9PRKN24GND,3,0,1,N,Y
R3VTXFY9PBNBEU,5,1,1,N,Y
ROJJVP0J41JZE,4,0,0,N,Y
RLZ3KOZG4JOQM,3,0,0,N,Y
RQX4QRW8UB8W3,1,0,1,N,Y
RAB9KGTOSLZ4B,5,0,0,N,Y
R1O3XG7BOG1B5X,1,0,0,N,Y
R2P7JMRPKZIIOV,5,1,1,N,Y
RKOJ8EVQ6VAYB,1,6,9,N,N
R2FUV3L08Z616B,3,4,4,N,N
R2D0O8C8Y4EGBC,1,0,0,N,Y
R3SG4VC13GIJLE,5,0,0,N,Y
R34RBZPPN3LH7R,5,0,0,N,Y
R2GUQM5D7O26J5,1,2,2,N,Y
R99XRE5LC3O50,4,0,0,N,Y
R2EAAN2W3NU2MW,5,1,1,N,Y
RPC691DUUJPOS,5,0,0,N,Y
R1JDECTX828L4R,5,0,0,N,Y
R2G4N13SHTZUZB,1,2,2,N,N
R10Y9GGZESIWNC,1,0,0,N,N
R3P9VOTYRIYV8X,5,0,0,N,Y
R2NFATT6BMOIF,1,3,3,N,N
R1RG3GQO65SUDY,5,0,0,N,Y
R7P4CGYPP65HX,1,0,0,N,Y
R3OR5WBW004Q4Q,5,0,0,N,Y
R2DJM1KRPYXY5Y,5,6,11,N,Y
R2ST0I054S5ODO,1,5,11,N,Y
RNR9QNWZM69F9,5,2,2,N,Y
R3T6RS65FJ2Z72,4,0,0,N,Y
RAVE2ZZ5U445O,5,0,1,N,Y
R2312YJ1T3TLXC,5,0,0,N,Y
R3JJV4D4RE10XE,5,0,1,N,Y
R1FHYL0JVFJPY,5,0,0,N,Y
R139EYJLVTRX1V,4,1,1,N,Y
R3RN4UXWQGIKKG,5,0,0,N,Y
R3J1MHJR7UB2IU,5,1,2,N,N
R20XM4AFPAATNW,1,7,8,N,N
R131YEXI365ZIS,4,1,1,N,Y
R1C8C8RDOIFOMT,5,1,1,N,Y
R30KHBP0478COQ,5,1,1,N,Y
R1AEIXLUWA0Z3G,4,1,1,N,Y
R28FMOT47VQYTC,5,0,0,N,Y
R2ASPENXULUR8Y,1,1,1,N,Y
R1MTXPHNTE0OEM,1,3,3,N,N
R2DCYFCM5H6F86,5,0,0,N,Y
R2SO0QD5J2F9IS,4,2,2,N,Y
R9HR27NMV25MB,5,3,5,N,Y
R2RCIM8GJM9BRH,5,0,0,N,Y
RVMNNODVXP71B,1,8,9,N,N
RLQ5XUEXF6RRC,1,2,4,N,N
R2KAYJEEJQKWI8,5,0,0,N,Y
RHRB39ICW56CD,5,0,0,N,Y
R24WCPCRNJC7J2,5,0,1,N,Y
RTYMMSNPC5SQE,3,0,0,N,Y
RN3HC5P35JOVM,5,0,0,N,Y
R10NG1IH5RNJLO,3,0,0,N,Y
R3OW6PZPNKF82H,1,1,4,N,Y
R3KAJ06DF7FBE7,1,10,10,N,N
RZ8AIHE2SGYA4,5,1,1,N,Y
R2K82SULPCZ7SR,3,0,0,N,Y
R22SIEQ8FEM9ND,2,4,8,N,N
RYLC66U7ST2XJ,1,0,0,N,Y
R2O1QLO45QTUQR,5,0,0,N,Y
R26NYCZSVFZUYV,4,2,2,N,Y
R38W2UH09M9JET,5,1,1,N,Y
R2AW2BFV4I0AHG,3,2,3,N,Y
R7VRXL805ZVIR,5,0,0,N,Y
RAOP0YPTSDNRH,5,1,1,N,Y
R2YX2N5M580C2U,3,0,0,N,Y
R81AWXDZ0NN4H,5,0,1,N,Y
RI1V9050ZIIHH,5,2,3,N,N
R1UCOII3ZVRFXL,4,1,1,N,Y
R2GGQ45QKX4T59,5,0,0,N,Y
R3THD3V8LFM9FF,5,10,11,N,N
R2030T1I0LSKH4,5,1,1,N,Y
R3N54JQT8568E2,2,0,0,N,N
R3OZAEH2WO79F4,5,1,1,N,Y
R1IK9FO38CHBK7,5,0,0,N,N
R141MEHSHCIYE9,5,2,2,N,Y
R21022CL15IFLV,1,0,0,N,N
R1PX8MDS1OV3BT,5,0,0,N,Y
R1LU8W3OG7USHN,5,0,0,N,Y
R1L62QKA2C4E77,5,7,8,N,Y
R3M12EKRHFGLDT,1,4,5,N,N
RCMS3SBNSMMJM,2,1,2,N,N
R2AZ4IJEP6ZGY1,1,15,16,N,N
RHQOE12Z5FU2S,1,0,0,N,N
R3O58D8GS4F12J,3,0,0,N,Y
R2F4NNZO0JFKIH,5,1,1,N,N
R145WADN41BMII,3,0,1,N,Y
RZ5R68YM203NX,4,0,0,N,Y
RR48906IDDC7R,5,1,1,N,Y
R1SIR42JXJMY09,1,1,1,N,Y
R1TKER7XYVWO6I,1,0,0,N,Y
R3KGU1WYNGPZQC,1,1,2,N,Y
R20XD27QA69UCS,4,2,2,N,N
R1NL74IKFFNZEO,4,1,1,N,Y
R1J6FW438JIRZN,4,0,0,N,Y
R1KRQN3OYX736I,2,1,1,N,N
RBSAB898RPTCF,5,0,0,N,Y
REZKK4ODSQW4N,5,0,1,N,Y
RNA4065FBT7Y5,5,2,2,N,Y
R3BRGLMPYWFS2N,1,5,7,N,Y
R3MRMQ2PFYPGWO,5,1,2,N,Y
R846C8SIMGF9H,5,0,0,N,Y
R3H3R929XZ05CM,1,0,1,N,Y
R3HR0EDHPSYR44,5,0,0,N,Y
R12CYVOFTWN7ZC,5,0,0,N,Y
RCIYMFPP2Q3TA,3,0,0,N,Y
R2WR1OZT43HDW0,5,0,0,N,Y
R3A6KXZW8719JB,1,1,1,N,N
R3MUCO3CDNAYJV,5,0,0,N,Y
RG08H0ZNYA7JE,5,0,0,N,Y
R3J4RY9NNV47TX,5,0,0,N,Y
R303BAPGEBGHM8,5,0,0,N,Y
R1S36143U0MLSK,5,1,1,N,Y
RZFPLUG0US4V3,1,0,0,N,N
R1NLSQICMG100Y,5,0,0,N,Y
R1O3BM9LIG8Q6P,1,1,1,N,Y
RR6IDQS3AVEE3,4,3,4,N,Y
R3OCR2JYD6UB1O,5,0,0,N,Y
R3G45Z59S3SNJW,1,5,6,N,N
R3O2EY7MEFEVL2,4,0,0,N,Y
R11NDXVZM04SSF,5,6,6,N,Y
R3T2VR1RYSJT5V,5,3,5,N,Y
R3NQ30XZBAN7HC,5,0,0,N,Y
R2VG0JRFWEAKVL,5,0,0,N,Y
R2SBD3EA6NGV6,4,0,0,N,Y
R34EF1CLGJZNNE,1,0,0,N,N
R3G48JK8EWCYQR,5,4,4,N,Y
R3LBJL2CW0DFSX,2,0,0,N,Y
RWCFPZLS0IQU8,3,1,1,N,Y
R1RMHH688ZCY82,5,0,0,N,N
R2A5AZ7TJTD9D9,5,0,0,N,N
R1P71Z19LSJA1E,5,0,0,N,Y
R2RPAAH50QVP9U,5,0,0,N,N
RBWV2V29D9G3E,4,0,0,N,Y
R3R0A9EGKWPDKG,5,0,0,N,Y
R2MMKY0T1KWH11,2,0,0,N,Y
R2K6VRMIS26PC,1,1,1,N,N
R1MZ2K5J1VBX4Z,2,0,0,N,Y
R2ZLNHOE3KICKE,5,1,1,N,Y
R3CMJ7W75R2XBA,5,0,0,N,Y
R9T527JDD1CS7,5,1,1,N,Y
RC9GAX9XMCWTM,5,0,0,N,Y
RH3GBEQ2M259A,5,1,1,N,Y
R2OJPC06A8G13T,5,0,0,N,Y
R8UYQGA1HTINY,1,7,7,N,N
R2B3EPQ33KCX4W,5,0,0,N,Y
R1A4JVOP7N5Q1K,5,28,30,N,Y
R3L333JD27HI9R,5,0,0,N,Y
R1HPFH3WH9OJ8H,5,0,0,N,Y
R1F3MKA43L3QW8,5,0,0,N,Y
R795K7TRQSOY6,5,0,0,N,Y
R16B64C69GXSUR,1,1,1,N,Y
R1UXRB8RDLYIKN,5,0,0,N,Y
R34HLP5U2KHSX1,1,3,3,N,Y
R1KMKU2RXOW89I,5,0,0,N,Y
R2ER98GSC4Q0SI,5,0,0,N,Y
RMTX8XWKYVAUN,5,0,1,N,Y
RF1QBULCI8CLU,5,0,1,N,Y
R2N2300U5RGXE5,5,0,0,N,Y
R3N6T71CKRZE0H,5,0,0,N,Y
R1RBDM65NZZ378,5,0,0,N,Y
R13H0HNS1BSAXL,4,0,0,N,Y
R3RJN274GADDUI,5,1,1,N,Y
RBCZY7G1RXM7C,5,0,0,N,Y
R35OMHKBF3Q8JV,3,0,0,N,Y
R2TI3ZJ7LRG63X,5,0,1,N,Y
R1DXGEXZH8SXQH,4,0,0,N,Y
R1GTUFHKJDNKUU,5,0,0,N,Y
R2UZM3WH1VZGZK,5,0,0,N,Y
R2XALFPX9D63ZF,4,0,0,N,Y
RT0557C9O7HU6,3,1,2,N,Y
R4JCNQ2HJ7V6L,4,1,1,N,Y
R3FKJOA4PK9OU9,4,0,1,N,Y
R3CAZW9Y13LYDQ,5,1,1,N,Y
R3ATRKYZRSSKSO,2,4,5,N,N
R3GLGYCG3MP3SZ,4,0,0,N,Y
R21SLQU0G59JL0,5,0,0,N,Y
R3HYUHBM2MV3V1,5,0,0,N,Y
R1FESS9WRJWKXG,3,0,0,N,Y
R2G06VTNKACO4T,1,6,6,N,N
R26GTPASYM07R,5,6,7,N,Y
R34OMS1HCQ6S3N,5,0,0,N,Y
RXZTPZ71MYF6M,5,3,3,N,Y
RCILYRH4OF1U4,5,0,0,N,Y
R2CRPL3MO8QU2B,5,0,0,N,Y
R27DAATC8T7IEQ,4,0,0,N,Y
R1O2NG7UGQZL5V,5,0,2,N,Y
R5YSBFURBNI1L,5,0,0,N,Y
R1F16JKRWBN2H6,1,1,3,N,N
R3HAZIKLIXR1Y0,5,0,0,N,Y
R1406D8RIA6WHG,5,0,0,N,Y
R2YKM65AFVUPLW,5,1,3,N,N
R14ZHBDKXOPQU1,5,0,0,N,Y
R2WXTK7I9QDZU1,1,0,2,N,Y
R3W00HN4QPF49S,5,0,0,N,Y
R3MGHFLB6TQ7MP,4,0,0,N,Y
R2GR0MRLBU4W9S,5,1,1,N,Y
R2WTPIZ01AP11G,5,0,0,N,Y
R30TBHTO6287GX,5,0,0,N,Y
R2XOIH8E5F9635,5,1,1,N,Y
R2TSXABYXI4GOM,4,0,0,N,Y
R4JY8SCW8V997,1,0,0,N,Y
R3I7H17SJJBVY3,5,0,0,N,Y
R1B4HPH9MLAHYT,5,0,0,N,Y
RPRC3EKHCQEYW,5,0,0,N,Y
R2L23AG4JUUGJT,5,0,0,N,Y
R20HY0QNKAOV9X,5,0,0,N,Y
R2ZE0Z13Z3OPAD,5,0,0,N,Y
RHD8C2DDLL5NL,4,3,3,N,Y
R2EO74Q0ADH77J,4,1,1,N,Y
RI2GTFT1B3H0P,5,0,0,N,Y
R3IL42OGOQKU3Y,5,1,1,N,Y
R1BA95YKGI1E4P,4,2,2,N,Y
RC1D1KFGEFPNT,5,2,2,N,Y
RBZ5FDO5UTP4Y,1,0,0,N,N
R33OKRLUKYXF74,5,0,0,N,Y
R3B6VIG3V7UQ5N,4,2,2,N,Y
RP0RGKVE4MVPF,5,0,0,N,Y
R11NIJE87ACJI2,5,0,0,N,Y
R1236C6TTQ6774,5,0,0,N,Y
RJ3QR7XUYK0N8,5,0,0,N,Y
R1L7LNZCX4F1ZQ,5,1,1,N,Y
R20B36I13HRJJX,5,2,2,N,Y
R195MU48SZJDSV,4,0,0,N,Y
R35L1GHQ8BDXCI,4,0,0,N,Y
R9U74V7EUNRZF,3,1,1,N,Y
RBBQLS0ENTCG,3,0,0,N,Y
R27TJR1IF9UDU0,5,0,0,N,Y
RDQF88ZF27X0S,5,0,0,N,Y
R1FB7BN6Z0L3XO,5,1,2,N,Y
R39GRUU9NR9747,1,7,7,N,N
RBI9COXTK4134,5,13,13,N,N
R2W06APA90B4N6,5,0,1,N,Y
R29AZERVO2VNEG,5,0,0,N,Y
ROYWFH20ZEIRH,5,0,0,N,Y
R3U4EMQXXN5ZWA,4,0,0,N,Y
RCFH27W77OTPH,4,0,0,N,Y
RWQBB2HB3J4F4,1,0,0,N,Y
R1H5T37QLQ61KH,4,0,0,N,Y
R3M0RC61528RW4,5,0,0,N,Y
R2R63T6FP7G9JL,4,0,0,N,Y
R2JQPAGNI1ZIE4,5,0,0,N,Y
R2S61XO1UPPUBS,5,0,0,N,Y
RNFMILXOBWYUF,5,0,0,N,Y
R31KPY3O2MHC5I,5,0,0,N,Y
R3MMTUSS03MOXW,1,0,0,N,Y
R3Q3WT7IUS6AKF,1,1,1,N,Y
R2BDTV2MGM13IW,4,0,1,N,Y
R3GC3DW82CX6SL,5,2,3,N,Y
R3491FL3XBFC9K,5,0,0,N,Y
RTSIIEIRXJ1JN,5,3,3,N,Y
R19OGE5497ZN1H,5,1,1,N,Y
RV1WO29NBXODD,3,0,0,N,Y
R291B2XS48GTZ9,5,2,3,N,Y
R2KV4D0LWRC6IZ,5,0,0,N,Y
R57FPA1DGCEO8,5,6,6,N,Y
R3J79TC3WEZBDT,4,0,0,N,Y
R3Q7X9Y153SKYE,5,0,0,N,Y
R50EL298X0YWA,5,8,8,N,Y
R24WGWGGPS3Q1Y,5,2,2,N,N
R1AQAVLRYEMGL0,4,0,0,N,Y
R1PLV8JTJI2PH8,2,0,0,N,Y
R3S6SCTT9K6OCA,5,0,0,N,Y
R2FYZRTGSGKZEU,5,1,1,N,Y
RMUFE4G6WISFO,5,0,0,N,Y
R6DRLITK6XRX7,1,0,0,N,N
R310VMY4GIWWN6,5,0,0,N,Y
R166ZUPT57C8QX,5,1,2,N,Y
R1K76W95Z02JR7,5,0,0,N,Y
RB2ROJSMIJWZC,3,0,0,N,Y
R18GY27OKH2N5X,5,0,0,N,Y
RLQM6VC4WYV08,1,1,1,N,N
R2I7XSXM6HYDPY,5,4,4,N,Y
R25PJ64EF8GKPI,5,0,0,N,Y
R25JJJE019HQXA,5,0,0,N,Y
R235SMO58H53BR,5,0,0,N,Y
R2QPEKMU14IJ84,1,0,2,N,Y
R15HDTZVQRHXMT,3,0,0,N,Y
R2QHUYOQ97GPIW,1,2,6,N,N
R3UK386RO1KIIL,5,2,5,N,Y
RSS0CLSG1GMO6,5,0,2,N,Y
R16QL1ZX793RJW,5,0,0,N,Y
R20DEZMDQQ9YUQ,5,0,0,N,Y
R36T9QBTUMYXD2,5,14,16,N,N
R2KAQMBO6Y2IGL,1,2,2,N,N
RELLA0WLSKR3B,4,0,0,N,Y
R2TZVHIWM9ZSVV,5,0,0,N,Y
R2ZPIFVYP67HOP,2,1,1,N,Y
RVX9MFXQ6IIRF,5,0,0,N,Y
R36D0TZA10C4OM,5,0,0,N,Y
R15TIVTHU0XRZY,5,0,0,N,Y
R3D6Z82GQH5R4T,4,0,0,N,Y
R2TH80AJA15480,5,0,0,N,Y
R2QHIDOUPR53O4,4,1,1,N,Y
R4TPJYZPI9EZR,1,2,2,N,N
R1H9TSUAMIA7F0,5,0,0,N,Y
R38TYZ9SAB495X,4,0,2,N,N
RMXOUR57DSF7F,5,18,18,N,Y
R2P3AVQB6DO5XZ,5,0,0,N,Y
R3YSEIBEK0XYT,5,0,0,N,Y
R2C9RLQNWBOGHW,4,0,0,N,Y
R1NKG50BSJ5SN,5,1,2,N,Y
RE3TX1GOO9UWW,3,2,4,N,Y
R2VA8R31FGF27,4,0,0,N,Y
R19FWXOEUJQU9N,5,0,0,N,Y
R2X3J9UOT02ASV,4,0,0,N,Y
RRAAIDMYECD6W,4,0,1,N,Y
R9HXJK5NX9IPY,5,0,0,N,Y
R2WDDTT79UK166,1,0,0,N,N
R1BSA541ASD79T,4,0,0,N,Y
R3TGIYQKEYIQD9,5,0,0,N,Y
R3GKIZW9NYCKI7,5,0,0,N,Y
R49ANFJRXGMQN,5,0,0,N,Y
R3PBJ03LGHFFEW,4,0,0,N,Y
RUOYGYXRMC5G9,5,1,2,N,Y
R2AT0VLT451P22,5,0,0,N,Y
RUPORK8863MYJ,4,0,0,N,Y
R160STT2SG13O1,1,3,5,N,N
RB0SPE02S0PZJ,5,0,0,N,Y
R1MNII67LAXAPU,5,0,0,N,Y
R2HJHBA73PRZRS,5,0,0,N,Y
R1VSF0RTYXV80H,5,0,0,N,Y
R1N71S0T92YTAU,2,0,1,N,Y
R3MW7QSFGTCBRD,5,0,0,N,Y
R2PABIW7GJW096,5,1,1,N,N
R89BNXT5Y3FCX,5,1,2,N,Y
R2H0RFL1WKG9EM,5,0,0,N,Y
R1VA1B2HTH5KF2,5,0,0,N,Y
R31118D588N1N2,4,13,14,N,N
R2A0CZ84Y286DB,1,0,0,N,Y
R1HPBE9TM923L1,5,3,3,N,N
R78WIAPDHVBIW,5,0,1,N,Y
R179EX3W04BGZ8,4,0,0,N,Y
RYV0H10DU14OH,3,0,0,N,Y
R25SBM12LKRXPE,5,1,1,N,Y
RYJYUWRF5AFHF,5,0,0,N,Y
R3TX2L3J0OVM12,4,0,0,N,Y
R3BDCK23434VQM,3,0,0,N,Y
R8FJQD8MXGKDB,5,1,1,N,Y
R14FJ9TGHJN8X8,5,0,0,N,Y
R2D0FLVLVIGAFO,5,0,0,N,Y
RMMKKEO0BYCHH,5,1,1,N,Y
R2HFIE01YH6N4C,1,0,0,N,Y
RRWII663W0N1F,4,1,2,N,Y
R10VARV1A614DW,5,1,1,N,Y
R1UXYASXYDHD5L,5,0,0,N,Y
RVV7RG04AZAIW,5,2,2,N,Y
R2Q4CXGRZNO6Z6,4,0,0,N,N
RXSD4OJJXCAFV,5,0,0,N,Y
R3UO0RM7AB55H8,5,1,1,N,Y
R21O39WN8FJTGT,5,0,0,N,N
R11V9W8L0Q56TV,3,0,0,N,Y
R37A3H3DJIZO02,1,0,0,N,N
R1F9M6FASDYGKU,4,0,0,N,Y
R31030MV9I5Y49,5,0,0,N,Y
RGNPKHK4VQDBB,2,0,1,N,N
R3N2T2JU1RUU45,1,13,13,N,N
R2I0JQXJKNQ6I5,1,0,0,N,Y
REH9BAXTY9HY4,5,0,0,N,Y
RUZ25SFOP2ZY2,1,0,1,N,Y
R17DWBY7ZNCTPM,4,0,0,N,Y
RBR9TIME2PZGU,1,0,2,N,Y
R30E25MXKEP9BP,4,36,37,N,Y
R1UNM223PMW7X8,5,1,1,N,Y
R2R6OM2TNJFGB0,5,11,11,N,Y
R2HJPA3HV550QH,5,0,0,N,Y
R2R7QTD05WM48B,4,0,0,N,Y
RRMIOW6MOLEHU,1,0,0,N,N
R26BZGK5LV5K49,1,2,2,N,N
R1TUF2BRQRK4Q,4,0,0,N,Y
RJY4ISO35N75H,4,0,0,N,Y
R38AHMV3AB22GF,5,1,2,N,Y
R257FK1NG1OQYQ,5,0,0,N,Y
R1AT05QIBNNV8M,5,0,0,N,Y
R35A4LVM2VM23Y,4,0,0,N,N
R17A24IF55SFQ1,5,1,1,N,Y
R364ROWLKDGCZB,2,1,1,N,Y
R3KZIO7WD50CU,1,3,3,N,Y
R38331OTZFSBHY,5,0,0,N,Y
R3BY8375JKK654,3,0,0,N,Y
R35VJQBVO2TJ6J,5,0,0,N,Y
R2UL68CNZ744GK,4,0,0,N,Y
R3LX1UBJP849AD,5,0,0,N,Y
R2A5DQR57ZH1WI,5,0,0,N,Y
R4RFDLFT6YP3U,3,4,5,N,Y
R2XV3NNEVHJYU1,5,0,0,N,Y
RFJTDY47SUOGG,5,0,0,N,Y
R3QRXUQN1NNQA3,5,1,1,N,Y
R1Q7BDRXNZ5CY6,5,17,19,N,Y
R2W45490QJLFX,5,0,0,N,Y
R3HF5PJWI6K81M,5,0,0,N,Y
R3HQYOFL2BXE8Y,4,0,1,N,Y
RVK57XWS6LAH1,5,1,1,N,Y
RUX7LU0Z09OOG,4,0,0,N,Y
RLJ74YJDDVJM5,4,4,5,N,N
RFVPD117AAD0,5,2,2,N,Y
R3HJRGTXRZ5JQ9,1,0,0,N,N
R1Z4E03906LCQU,5,1,1,N,N
R3V7HKYNJH4KK9,1,0,0,N,Y
R2EDGIWFEQ95P8,1,1,2,N,Y
R8LDOJLK0MXL7,4,0,0,N,Y
R296WKJ5RXWLOX,2,2,2,N,N
R7ALKL5Y487P6,5,1,1,N,Y
R2LQUJ0LPICYLG,5,0,0,N,Y
R2TLC3SRT9ZTC3,1,1,1,N,N
R13ROKMHP5NVZ9,4,0,0,N,Y
R3TKPLL4UQ45Q3,4,0,0,N,Y
R2H9YNQGOYJYA,5,0,0,N,Y
R2KISH9BIZO2YC,5,0,0,N,Y
R93LIQHYFJAQM,5,1,1,N,Y
R2TR47IA73SGEG,4,2,2,N,Y
R3ELOBAO836BCA,5,2,4,N,N
R10KSSXVNHGT5B,5,2,2,N,Y
R1DOKX6545YXWK,4,0,0,N,Y
R2BYDE50BPXHCW,5,0,0,N,Y
R3PTPUGDD2Z05F,1,1,3,N,Y
R1I4BRLG0F4D4V,4,0,0,N,Y
R6UVZRZTDK7O5,1,4,7,N,Y
R2UAQU4EWH41E6,5,0,0,N,Y
RB7C7U2GZGUE0,5,0,0,N,Y
RAGTB25NKK5XU,1,0,0,N,N
R2OK2QBB394AAK,5,0,2,N,Y
R1HTHAK25UYH9F,5,1,1,N,Y
R1JD4ECN6NBDP8,5,0,0,N,Y
R2NKID218XRP3Y,5,0,0,N,Y
RQ5XXRNKDMV7Y,5,0,0,N,Y
R3KMM5P7W9K6KX,1,1,2,N,Y
R3FIDSDIE1US79,5,0,0,N,Y
R30TF7WIJB0681,4,0,0,N,Y
R8QSTDH5TZYHY,5,1,1,N,Y
R10WK3J0EZ709X,3,1,1,N,Y
RCW3SJM9A5I4O,5,0,1,N,Y
R36IYR4GILQNU,4,0,0,N,Y
R3TOFS4PL8BJDS,4,1,1,N,Y
R3O7IWVQBBSWSV,5,0,0,N,Y
RQV3HK139FD5F,5,6,7,N,Y
R3BAOWA8PGEBOX,5,6,7,N,Y
R3G8KCWNKGD75T,2,1,1,N,Y
R2F5B04VXS915Z,5,0,0,N,Y
R1Q93YB9QG7AAM,5,0,0,N,Y
R2QK7W9UI384G4,5,0,0,N,Y
R3ACC26NE1QQWN,2,2,2,N,N
RKJGIC9CP42XS,5,0,0,N,Y
R2ELXN963JGIX8,5,0,0,N,Y
R1YC4A99METFMY,1,0,0,N,N
REPL2T0LIB0JW,5,1,1,N,Y
RANM1C55M3V65,4,12,12,N,Y
RXP8PITKLSKPD,5,1,2,N,Y
R220J3ZIXK7A82,5,0,0,N,Y
R1AII8RZ1EMCJ8,5,0,0,N,Y
R257U5N101NQ9D,5,1,1,N,Y
R245FLNCE3Z5AU,3,2,2,N,Y
R3BNJDTYCAYQRJ,5,0,0,N,N
R37SE3N9PFGCF9,5,0,2,N,N
R2IU5XO6L2KW7V,5,0,1,N,Y
R2UA9GOZ5SZ497,5,14,15,N,N
R28U18L7R3SWC4,5,0,0,N,Y
R1QPXIMGVA34PE,1,1,1,N,Y
R3KA82C5X67JSP,5,1,1,N,Y
R1MQCX2AFU3ZTE,2,0,0,N,Y
R22KKKMR0F6W2H,1,0,0,N,N
R3HPCC6VRDDQO0,1,0,0,N,N
R2TW8QPOOCDQIJ,4,0,0,N,Y
R2HPI0DVGAIEMM,5,0,0,N,N
R9HH428CB5B0K,5,0,0,N,Y
RVKM8JPXOGCB2,2,0,0,N,N
R3D5DMHN9D8SLF,1,1,1,N,N
R1B7P8ID89FC9S,5,0,0,N,Y
R2FMLYX388LR2Y,5,28,33,N,Y
R1VW569HCK4WJ,4,0,0,N,Y
RHHTYHDDQ2XN1,5,4,4,N,Y
R11SBWY9LL5BRH,4,0,0,N,Y
R1UXUWCDA0A8HQ,4,4,4,N,N
R2CQ9IZ1ON8AZR,5,0,0,N,Y
RUL5Q4GUXVA3W,5,0,1,N,Y
R51EHIFV5ID5H,5,1,1,N,Y
RYGN4RUM3C6TL,5,1,1,N,Y
R2357EN6PCCBEI,5,0,0,N,Y
R172DDSWTL0P9K,5,0,0,N,N
RXXP7YN56L3ML,5,0,0,N,Y
R3LDROPFZA6Z0I,1,6,7,N,Y
R1TTBO8CA8KOQO,5,0,0,N,Y
R3P0HH1HIYCW0P,5,3,6,N,Y
R3D007EPIOLNX0,5,0,0,N,Y
R282UQXRLPFWEL,5,0,0,N,Y
RMA23ZPDSTX56,5,1,1,N,Y
R1EQ44O0A5BKF7,2,4,6,N,Y
R228R5NH7QQSLZ,2,16,16,N,Y
R2M10L2E22BHF9,5,0,0,N,Y
RR19HMVZSWXRW,2,1,2,N,Y
R1ZLT20S38C3ND,3,3,12,N,Y
R1SUJJFCOKC7HI,1,3,3,N,N
R3C1OL7I3K9SFJ,5,0,0,N,Y
R1PTFFW1233L1Z,1,2,2,N,N
R917OUP1ANLM,5,1,1,N,Y
R25L011CMQN6NJ,1,0,0,N,N
R2PU9FIYTQ57JA,3,0,0,N,Y
RFAM8BZ2Z6FOF,2,0,3,N,Y
R2ODZ3F7KMPXY2,5,0,0,N,Y
R1EGFDXPYGROC,5,28,32,N,Y
R3UWB2X6U0SX94,5,0,0,N,Y
R30BU1USOWZC8G,5,0,0,N,Y
R1W7T4JAFF5EXG,1,2,3,N,N
R1UB0MOSGYRTNX,5,0,1,N,Y
R16HO4G3YYLTIZ,3,2,2,N,Y
R1E09Z4AESIKW4,4,0,0,N,Y
R2VMX4QN17ON8A,5,0,0,N,Y
R2DHGDDZ25VCUY,4,0,0,N,N
R3LSXWYAIE6WBG,1,0,2,N,Y
R1PAE7W35STLJH,1,3,3,N,Y
RLK69KOZXV00P,5,0,0,N,Y
R7RINRSPLWQFJ,4,0,0,N,Y
